Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah
152,CAUB (Camp Area Umbul Bengkok),"Banyumas, Jawa Tengah",5.0,"Tempat super duper nyaman, Minus kemarin salah pilih tempat makan ( rasa kurang), Sejuk, tentram, harus banget cobain kesini sii.. Ooya ada toilet dan tempat solat kok, jdi muslim friendly"
153,CAUB (Camp Area Umbul Bengkok),"Banyumas, Jawa Tengah",5.0,"Tempatnya bagus, luas, masih sunyi, pemandangannya juga bagus, terdapat beberapa warung makan sekaligus tempat untuk menikmati view dengan harga yang terjangkau."
154,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",5.0,"airnya lancar bersih gaterlalu jauh juga dari area camp, kalo ujan licin bgt, semoga lebih tertata kedepanya"
155,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",2.0,"Bintang 2 aja. Masih banyak kekurangan antara lain ; * listrik yg dibatasi, * Ga ada kran / sumber air bersih * Ga ada toilet disekitar camping Ke toilet harus jalan jauh dan berbayar. Kami camping ber4, kencing 4x = 32.000, mandi 2x = 40.000. jadi 72.000 hanya untuk ke toilet..."
156,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",2.0,"Cuma bagus dari segi pemandangannya saja. Pelayanan sangat sangat kurang. Kebetulan saya dan rombongan dapat tenda di bagian paling atas, persis di dekat cottage glamping. Waktu itu memang sedang musim hujan, tenda kami bocor atas, bawah, dan samping. Tenda udah di posisi paling atas, dan dapet rejeki aliran air yang coklat seperti susu Milo. Aduh minimal kasih perhatian lah atau dapat pengembalian uang berapa persen gitu. Malah ditawarin buat pindah ke cottage itu, iya kalo gratis..."
157,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",5.0,Mau lagi ngecamp di Menganti. Bisa liat view laut dan bukit di satu tempat
158,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",5.0,"Bagus bangett, puas pokoknya nginep disini, cocok buat orang yg pengen camping tapi gk mau repot, tinggal dateng bawa badan aja, pokoknya memuaskan sekali, pelayanan juga ramah dan fast respon, buat acara kantor juga cocok banget karna di urus semua mulai dari tiket tenda dll kita tinggal terima beres aja"
159,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",1.0,"sleepingbag dicuci gk sih? masa pulang kulit jd ruam² gatel bngt, kalopun dicuci tolong perhatiin udh bersih bngt apa blm karna kan dipake org berkali2. matras jg kotor bikin baju jd item. pengelola nya ada yg bau ketek."
160,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",5.0,"Sewa tenda disini untuk 3 orang, bagus banget nggak nyesel pokoknya"
161,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",1.0,Tenda bocor matras tembus tidak cocok untuk camping
162,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",4.0,"Suasana oke view langsung menghadap ke laut selatan dan kalo hoki bisa lihat sunrise, persewaan lengkap tinggal bawa badan aja, kondisi tenda bagus kena hujan badai deres ngga rembes. Namun ada beberapa hal yang patut disayangkan dan mungkin bisa jadi saran buat pengelola : 1. Sediakan kran air dekat camping ground untuk cuci peralatan masak. 2. Kondisi jalan setapak di area camp sangat licin dan becek saat basah setelah semalam kena hujan, mohon dikasih paving/batu biar tidak licin. 3. Kamar mandi & toilet masih berbayar padahal tiket masuk di gerbang per orang dikenakan biaya Rp 22.500, poin positifnya kamar mandinya bersih dan air lancar. 4. MOHON BERI TEGURAN UNTUK PENGUNJUNG YANG BERISIK/NYANYI/BAWA SOUND YANG BERISIK SAMPAI JAM 1 PAGI karena itu sangat menggangu pengunjung lain yang mau beristirahat. Terima kasih semoga Camping Ground Menganti sukses selalu."
163,Camping Ground Pantai Menganti,"Kebumen, Jawa Tengah",5.0,"tempatnya bagus, ada penginapanya juga dan buat yang mau ngecamp juga bisa
Playground
enak bersih tempatnya
Restrooms
nyaman tetapi tidak ada kuncinya
Picnic area
bagus banget, tapi orang² yang camp tidak punya etika, suka teriak² gajelas"
164,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,"Buruan kesini, bagussss"
165,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",1.0,"Untuk Kebersihan kamar mohon dengan teramat sangat sangat untuk lebih diperhatikan !!
Banyak tisu kotor di sudut kamar, Sprei kotor banyak bercak noda seperti tidak dicuci, kamar berdebu, wc bau pesing, lantai wc sangat kotor tidak di gosok, toilet duduk kotor.
Kami berdua sudah menginap semalam rasanya seperti menginap di rumah terbengkalai.
Restrooms
Kotor, jorok, bau"
166,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,"View sangat recommended, petugas2 nya Ramah, seafood nya enak..."
167,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,Viewnya sangat bagus
168,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,"Pelayanannya ramah,baik"
169,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",4.0,Untuk pelayanan oke. Mungkin lebih ke perawatan fasilitas saja yg perlu ditingkatkan.
170,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",4.0,"View nya eksotis banget, apalagi menjelang sore menambah keindahan pantai Menganti"
171,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",1.0,"Administrasinya berantakan,khususnya booking online. Masih pakai manual dan vendor yang amburadul dan kurang bertanggungjawab atas tamunya. Apalagi hari libur nasional. Perlu koreksi yang sangat parah"
172,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,"Mantap, servis pegawai sewa tendanya sangat baik, ramah sekali, patut diacungi jempol"
173,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,kemarin tgl 25 Desember ke pantai menganti Aku dan keluarga Camping di situ Luar biasa Ramai bangett ... pokok nya keren banget tempatnya
174,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,"Bagus camping disini ga terlalu dingin,pas cuaca cerah angin jg ga terlalu kencang, tapi sayang toilet & musola ngantri bgt, pernah kehabisan air juga, tambah lagi toilet deket bukit camping, listriknya jg mudah2an lebih bgs lagi ga mati2"
175,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,di tempat camping ada listrik nya gak sih di tendanya biar bisa charge handphone kalo ada listrik nya sih oke banget
176,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,Pantai menganti naik ke bagian Bukit campingnya pemandangannya sangat bagus sekali... Buat foto mantap... hari minggu sangat ramai pengunjung... perjalanan ke pantai jalannya sangat terjal naik turun... harap hati hati ya harus pakai motor yg kondisinya Fit
177,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,MasyaAllah bener2 kereeeen walau harus melalui jalan2 berliku naik turun menanjak yg curam
178,Bukit Camping Menganti Beach,"Kebumen, Jawa Tengah",5.0,"Pantai dan batu karangnya bersih dan indah... . Dalam kondisi jalan macet seperti liburan idul fitri, pengemudi dituntut hati2dan sabar, karena ada bagian jalan turun dan naik nya panjang..."
179,Potrobayan River Camp,"Bantul, DIY",5.0,"Lingkungan bersih, cocok buat camping atau sekedar menikmati alam, sayangnya pas kesana lagi musim hujan, hati"" pasang naik air sungai/kalinya, untung kemarin dirikan tendanya lebih keatas lagi.
Kalau ada kesempatan lain, mau coba balik kesini lagii ♡
Restrooms
Ada toilet tapi airnya keruh/mungkin disalurkan langsung dari sungai/kalinya
Picnic area
Cocok untuk piknik dan camping"
180,Potrobayan River Camp,"Bantul, DIY",5.0,"Momen di tahun 2023 sama mas ganteng🫶🏻💗 Potrobayan lagi bagus bagusnya, dan sekarang makin baguss"
181,Potrobayan River Camp,"Bantul, DIY",5.0,"Tempat yg asyik utk duduk santai masuk kesini gratis cuma bayar parkir fasilitas ada warung, tempat cash hp, toilet
Playground
Iya
Restrooms
Ada
Dog-friendliness
Boleh bawa hewan
Picnic area
Iya tempat liburan tepi sungsi"
182,Potrobayan River Camp,"Bantul, DIY",5.0,"Sejukkk,ademmm,banyak yg camping klo gak hujan"
183,Potrobayan River Camp,"Bantul, DIY",5.0,Syahdu suasananya. Cocok bagi anda yang jenuh dengan hiruk pikuk perkotaan.
184,Potrobayan River Camp,"Bantul, DIY",5.0,syahdu sekali
185,Potrobayan River Camp,"Bantul, DIY",5.0,"Tempatnya enak buat Camping, tempatnya bersih, tiket masuknya murah untuk Camping biayanya 10k per orang sama parkir motor untuk camping 5k per motor"
186,Potrobayan River Camp,"Bantul, DIY",4.0,Tempat nya tentang dan sejuk banyak pohon pohon
187,Potrobayan River Camp,"Bantul, DIY",5.0,"Tempat yang eksotis untuk melepaskan kepenatan dan kejenuhan. Gemericik air membuat hati tenang dan hembusan angin menambah ketentraman. Wahai kawan tak usahlah engkau ragu untuk datang, jauh dipandang datang disayang. Peluklah alam dengan hati yang tenang maka jiwamu akan di bawa melayang jauh menikmati indahnya surga alam. Didirikanlah tenda dan tegakkan angan nikmati alam dengan pesona yang terdalam. See you
Playground
Area yang luas dan aman memungkinkan bisa menjadi tempat bermain bagi siapa saja. Bisa mengagumi beberapa jenis binatang piaraan masyarakat yang digembalakan di area.
Restrooms
Potrobayan River Camp juga menyediakan toilet yang cukup memadai, air yang melimpah, penerangan yang cukup sehingga tidak membuat galau kalau pas ada panggilan kebelakang. Tidak usah ragu ya.
Dog-friendliness
Beberapa kali menemukan pengunjung yang mengajak jalan jalan anjingnya di sekitar lokasi ini, tidak ada larangan tetapi ingat harus menjaga keamanan bersama dan jangan lupa tetap memakai tali pengaman anjing. Menikmati lokasi sangat menyenangkan karena ditemani binatang kesayangan.
Picnic area
Bisa untuk piknik atau mengingat kembali bahwa tahun 2006 di river opak Potrobayan ini menjadi pusat gempa Bantul Jogjakarta dan ada juga monumen gempa yang bersanding di dekat River Camp Potrobayan"
188,Potrobayan River Camp,"Bantul, DIY",5.0,"Baru pertama x kesini...camping disini...fun bnget, bs dapat sunrise yg keren, udara yg seger, cukup recomended buat healing, rasanya pengin kesini lagi....🥰 Catatan kecil klo bisa sih di kasih lampu penerangan untuk akses jalan menuju lokasi, hehe"
189,Potrobayan River Camp,"Bantul, DIY",5.0,"Campsite yang cukup rekomended, lokasi mudah diakses, panorama sungai yang menyegarkan, fasilitas yang cukup komplit dengan biaya relatif terjangkau meski sederhana. Semoga terus terjaga keamanan dan makin maju pengelolaannya. Satu saran tambahi dengan toilet duduk karena semua yang tersedia toilet jongkok. Salam dari kami Alumni 86 SMP 6 Yogyakarta."
190,Potrobayan River Camp,"Bantul, DIY",5.0,"Tempatnya nyaman, cocok untuk bersantai dan juga aksesnya mudah"
191,Potrobayan River Camp,"Bantul, DIY",4.0,"Tempat nyore relaxing dengan sound gemericik air dan angin sepoi. Disini biasanya juga di gunakan untuk camping. Tersedia toilet dan juga warung warga yang menjual jajanan. Untuk area camp cukup luas bisa muat banyak tenda. Area parkir juga tersedia di dekat gubug dan depan warung-warung. Untuk htm saya kurang tau. Karna saya kesitu hari weekday, saya gak bayar. Pokoknya tempatnya okelah lah untuk bersantai."
192,Potrobayan River Camp,"Bantul, DIY",5.0,"Entah ke 5 atau 6x nya ngecamp disini. Yg skrg bawa rombongan bestie SMA (2000). Yang laki mancing, bini²nya ngerumpi sampe pagi. Pas kesini Jumat-Sabtu jadi ga serame Sabtu-Minggu. Sewa 4 Tenda (yg tenda oren itu) 60rb x 4 Jasa pasang 20rb x 4 Tiket @10rb Parkir lupaa, kl ga 5k yaa 10k"
193,Potrobayan River Camp,"Bantul, DIY",5.0,"Tempat nge-camp dengan akses jalan yang mudah, dari kota ke sini naik motor sekitar 38 menitan. Tempatnya tenang, mas-mas yang jaga juga ramah. Toiletnya cukup banyak, ada mushola juga, ada beberapa warung juga di sini. Recommended kalau ke Jogja camping di sini!"
194,Potrobayan River Camp,"Bantul, DIY",5.0,"Potrobayan River Camp Bantul Yogyakarta HTM 10rb/orang Parkir motor 5rb Parkir mobil 10rb Ada toilet, mushola, persewaan alat camping. Listrik tidak sampai area camp. Meski di dataran rendah tapi terasa dingin saat malam, pagi di bawah jam 9 masih dingin angin sepoi"". Bisa main air walaupun dilarang mandi/berenang di sungai."
195,Camping Ground Bukit Klangon,"Sleman, DIY",5.0,Seru adem bisa pasamg tenda sendiri atau sewa. Seru pokoknya
196,Camping Ground Bukit Klangon,"Sleman, DIY",4.0,"Tempat nya enak buat camping, pemandangan bagus, ada listrik, air lancar. Paling minus kamar mandinya aga kotor"
197,Camping Ground Bukit Klangon,"Sleman, DIY",5.0,"harus dicoba ke sini untuk yang suka camping/glamping, tempatnya sejuk, tidak menyeramkan, dan jika cerah bisa melihat puncak Merapi dengan jelas"
198,Camping Ground Bukit Klangon,"Sleman, DIY",5.0,Sebenernya ga recommend buat yang menyukai ke sunyian. Tapi buat yang camping bareng temen atau keluarga sangat worth it. Fasilitas juga lengkap.
199,Camping Ground Bukit Klangon,"Sleman, DIY",5.0,"saya sangat merekomendasikan tempat ini, bisa untuk tempat piknik keluarga atau bermalam di camp ground. fasilitas sangat lengkap seperti kamar mandi yang tidak jauh dari area camp, mushola, colokan listrik di area camp dan juga ada jaringan wifi yang kuat. Ketika pagi hari kita bisa melihat pemandangan puncak gunung merapi dari dekat dan sangat jelas
Restrooms
ada sekitar 4-5 kamar mandi dengan wc
Picnic area
sesuai untuk piknik keluarga dengan akses jalan masuk yang mudah"
200,Pantai Wohkudu,"Gunungkidul, DIY",5.0,Tempatnya sejuk kalo sore
201,Pantai Wohkudu,"Gunungkidul, DIY",5.0,Honeymoon ku sangat spesial karena ke pantai yang cantik dan sangat murah dan masih sepi pengunjung Walapun akses jalannya cukup jauh dan terjal tapi terbayar dengan keindahan pantai yang bersih dan dikelilingi bukit
202,Pantai Wohkudu,"Gunungkidul, DIY",5.0,"Untuk kalian yang ingin berliburan disini, aku saranin naik montr, krna kmrin saya naik mobil jalan sangat sempit untuk 1 mobil masih susah, dan setelah sampai diparkiran menuju ke laut ada turunan menuju pantai sangat curam dan masih bebatuan maka dri itu hti hti, dan setelah sampai dipantai, pantai wohkudu sangat bagusss dan bersih bangettt, aku remondasi buat kalian kesini dan ga bakl nyesel walapun jaln menuju kesini sangat extrim"
203,Pantai Wohkudu,"Gunungkidul, DIY",5.0,"Tempatnya bagus, Ada warung di dekat bibir pantai. Bisa untuk camping. Akses menuju lokasi cenderung mudah, tapi minim penerangan kalau malam"
204,Pantai Wohkudu,"Gunungkidul, DIY",5.0,"Bersih, indah, sepi, camp juga bisa"
205,Pantai Wohkudu,"Gunungkidul, DIY",5.0,jozzzz....kecil tapi bersih banget
206,Pantai Wohkudu,"Gunungkidul, DIY",5.0,Mantep poll...enak nggak terlalu ramai
207,Pantai Wohkudu,"Gunungkidul, DIY",5.0,Indah sekali pantainyaa
208,Pantai Wohkudu,"Gunungkidul, DIY",1.0,Jelek banget ngga puas
209,Pantai Wohkudu,"Gunungkidul, DIY",5.0,Pantai bagus dibalik tebing
210,Pantai Wohkudu,"Gunungkidul, DIY",5.0,"Pantai hidden gem yang cocok buat yang mau trekking tipis-tipis. HTM Rp8.000/orang, lalu jalan kaki sekitar 10–15 menit aja udah sampai di pantainya. Pemandangannya cakep, ombaknya kencang, vibes-nya masih natural banget. Pasirnya campur sama cangkang kerang/coral gitu, jadi biar nggak sakit dianjurkan pakai sandal. Di sini ada warung, jadi nggak perlu khawatir kalau mau makan atau minum. Bahkan ada jasa fotografer juga, cukup Rp5.000/foto untuk file yang dipilih. Overall worth it banget buat yang cari pantai sepi dengan view bagus ✨"
211,Pantai Wohkudu,"Gunungkidul, DIY",5.0,"trek nya mantap bangett 😭 buat yang jarang jalan kaki, abis kesini auto minta diurut wkkw tapi isoookeyy karena cape nya langsung terbayarkan sama keindahan pantai wohkudu ✨ jujur pertama kali kesini emang agak kecewa krn cuaca mendung, pdhl kalo panas bakalan bagus bangettt. tapi mendung pun tetep cantikk masyaallah 🫰🏻"
212,Pantai Wohkudu,"Gunungkidul, DIY",5.0,bagus untuk Sunrise
213,Pantai Wohkudu,"Gunungkidul, DIY",5.0,"Pantai rekomendasi buat para muda mudi aja, penuh adrenaline tapi worth it guyssss. Pantainya bagus polll"
214,Watu Kodok Beach,"Gunungkidul, DIY",4.0,Pantai bersih. Belum begitu ramai. Tapi kalau senja air pasang dan pantai penuh air. Ada beberapa penginapan menghadap pantai.
215,Watu Kodok Beach,"Gunungkidul, DIY",5.0,Goodd harga cabinnya sesuai dengan fasilitas minus di wifi aja susah nyambung
216,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"Udah pernah sekali, bagus banget jalan nya ke pantai oke. Pantainya bersih banyak hotel dan fasilitas umum bersih . Pasirnya putih . Malam banyak yg camping ground. Bintang 5"
217,Watu Kodok Beach,"Gunungkidul, DIY",5.0,Menikmati senja pantai dengan ketenangan tanpa terlalu rame pengunjung
218,Watu Kodok Beach,"Gunungkidul, DIY",5.0,Pantai ini merupakan salah satu lokasi wisata pantai di gunung kidul yang cukup asri dan menarik untuk dikunjungi. Suasana yang masih alami dan tidak terlalu ramai menjadikan tempat ini sangat cocok untuk bermain bersama keluarga. Fasilitas yang ada juga sudah cukup lengkap.
219,Watu Kodok Beach,"Gunungkidul, DIY",5.0,Salah satu pantai gunung kidul yang banyak menawarkan area camping & glamping. Dengan spot sunset yang baik. Jalan sekitar pantai blm di keraskan.
220,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"Camping terbest pokoknya dipantai ini... Sehari kurang deh hehehe... Fasilitas lengkap, mushola, kamar mandi dll overall ok"
221,Watu Kodok Beach,"Gunungkidul, DIY",3.0,"Parkir luas, enak dekat pantai.. warung banyak dan 24 jam... Tapi Kalo camping bawa tenda sendiri, siap² disuruh bongkar kalo sudah pagi soalnya berebut dengan pemilik tenda payung.. dan penginapan bagus² tapi tidak ada yang ekonomis di harga, semua rata² 600k"
222,Watu Kodok Beach,"Gunungkidul, DIY",5.0,Pantai yang cocok utk pemula
223,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"Kesini pas hari Minggu , milih kesini karena pantai lain nya full pengunjung dan akhirnya kita milih pantai ini karena sudah siang dan males pindah-pindah lagi , mungkin musim liburan dan weekend jadi macet sekali bis-bis pariwisata."
224,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"Nyaman karena bersih, pedagangnya ramah. Bisa camping juga di pantai ini."
225,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"pantainya masih sepi dan tenang, mudah diakses tinggal ikutin google maps langsung diarahkan ke parkiran, dan pasirnya bersih."
226,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"Bagus, tempat nyaman, parkiran dekat dgn pantai, cocok buat liburan keluarga maupun camping"
227,Watu Kodok Beach,"Gunungkidul, DIY",3.0,"Camping bawa tenda sendiri, kebetulan semua tempat penuh. Akhirnya mendirikan di Deket payung yg di sewakan di pinggir pantai. Harus sewa payung nya 30 rb per jam 😭. Nggk mau rugi akhirnya jam 7 pagi banget harus sudah pergi dri area payung. Cukup itu yg terakhir. Lain kali cari pantai lain aja 🙏"
228,Watu Kodok Beach,"Gunungkidul, DIY",5.0,"Setiap ke gunung kidul mau ke pantai pasti tidak lupa ke pantai watu kodok, pantai luas bersih, makanannya enak2 harga masih terjangkau"
229,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Nyaman, aman buat anak, yang berbayar cuma wahana dan kalau mau beli makanan aja"
230,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Sampai lokasi jam 15.30, last order makan dan minum 16.30. Tutup nya jam 17.00, transaksi bisa tunai dan non-tunai (qris), harga cenderung murah, pisang nya enak. Pelayanan juara dan sudah sertifikat halal untuk tempat makan nya"
231,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Nyaman, adem"
232,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"tempat yg adem nan sepoi, makanan juga masih murah"
233,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Playground
Ada wahana air sungai alami dangkal untuk anak-anak, airnya tidak deras
Restrooms
Banyak
Dog-friendliness
Tidak boleh
Picnic area
Luas"
234,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Wisata untuk keluarga
235,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"tempat sangat nyaman, bagus, makanan enak"
236,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Sejuk asri nyaman. Makanannya enak. Tiket masuk dan tiker bayar seikhlasnya
237,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Cocok untuk metime keluarga sekalian menikmati pemandangan alam yang asri.. Makanan terjangkau,"
238,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat asri airnya jernih
239,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"baru kemarin bangett kesini, tempatnya cozy
tiket masuknya bayar sukarela, kalau mau kesana jangan bawa makanan dari luar yaa (karna dicek sama petugas), suasananya masih asri juga, ada flying fox nya, terapi ikan
tempatnya ramai pengunjung,, view yg agak sepi bisa agak kebagian barat
untuk harga menu makanan standar
Restrooms
fasilitas toiletnya banyak
Picnic area
viewnya asri"
240,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Masuk ke arena gratis hanya bayar secara sukarela. Tempat luas ada sungai kecil di tengah untuk arena keceh anak2, klo datang sekitar jam 8.30 flyfox udah buka jadi bisa turun dari atas atau naik tangga yg lumayan panjang. Untuk area wisata buka jam 7.30 tp klo untuk arena makan bukanya jam 9. Saya datang sampe lokasi sekitar jam 8 udah lumayan banyak yg datang . tidak boleh membawa camilan dari luar , ada persewaan tikar bayar jg secara sukarela. Tempat permainan luas bisa jalan mengelilingi dengan sewa skuter jg. Ada mushola yang luas dan bersih. Tempat bersih dan terjaga, semoga makin berkembang untuk ledok sambi. Saran saya datang pagi bisa keceh dahulu sebelum ramai dengan pengunjung yang lain. Terimakasih."
241,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Alhamdulillah, Ledok Sambi sudah BEBAS ASAP ROKOK dan VAPE. Peringatan larangan merokok dan vape sudah jelas tapi masih ada pengunjung yg merokok sembunyi2. Ledok Sambi tempat wisata Alam yang ramah anak dan pelayanan bagus banget juga resto nya harga terjangkau dan antrian nya cepat. TOP"
242,Ledok Sambi Ecopark,"Sleman, DIY",4.0,Tiket masuk seiklasnya. Sewa tiker seiklasnya. Makanan so so lah. Pesan minum pun sejam baru datang.
243,Ledok Sambi Ecopark,"Sleman, DIY",4.0,"Lebih tertata rapi dari 2/3th yg lalu.

Namun sepertinya perlu pembatasan jumlah pengunjung sehingga kenyamanan dan ke amanan bisa terhandle dengan baik.

Selamat..
Playground
Lebih tertata
Restrooms
Bersih dan banyak
Dog-friendliness
Tidak
Picnic area
Bagus"
244,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"1. Tidak ada HTM, cuma disediakan kotak kontribusi sukarela jika berminat memberi uang masuk 2. Petugasnya ramah"" 3. Suasana tempatnya lumayan nyaman tapi sayang kemarin datang pas jogja dalam keadaan panas meskipun baru jam 9 pagi jadi gak bisa nikmatin tempatnya"
245,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Pegawai dr mulai parkir sampai penjaga restonya ramah,tempat bersih,rapi,asri,parkiran lumayan luas dan parkir jg murah,tdk ada htm hanya infaq seikhlasnya
Playground
Ada flyingfork,tempat camping
Picnic area
Area picnic dipinggir sungai luas dan bersih"
246,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempatnya bagus ada sungai dan beberapa permainan buat anak2. Paket camping juga lengkap disediakan BBQ cukup bawa badan saja. Ramai waktu jam operasional. Untuk yg mencari ketenangan mending pilih camping disana supaya dapat syahdunya
Playground
Banyak playground bisa jadi pilihan buat anak dan dewasa
Restrooms
Toilet cukup banyak dan juga tempat basuh cukup tersebar di beberapa lokasi
Picnic area
Camping area yang luas. Bisa pilih lokasi di pinggir sungai juga"
247,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"good place good food tempatnya family vibes ramah anak
Picnic area
banyak spot spot untuk area piknik sangat recommend untuk family picnic"
248,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"The best place in Kaliurang. Buat family holiday sangat rekomended, buat camping oke juga, buat chill tentu sangat enak. Kalo mau grill juga bisa guys disini. Saranku kalo mau kesini buat santai, dihari weekdays aja. Karena pasti kalo weekend rame banget✨
Playground
Lengkap banget
Restrooms
Ada tentunya
Dog-friendliness
Belum paham
Picnic area
Paket komplit"
249,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,outbond dan hok a hok e bersama teman teman
250,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,"Waktu tenang kalou sudah jam 00.00, sebelum itu bising kalou pas ada acara."
251,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,Cuaca bagus untuk istirahat
252,Campground Sekipan,"Karanganyar, Jawa Tengah",4.0,Nyaman
253,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,Sangat asri dan menawan
254,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,"Area camping alamiah, natural"
255,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,"Menarik, pemandangan indah pohon tinggi² menjulang."
256,Campground Sekipan,"Karanganyar, Jawa Tengah",4.0,Nyaman utk liburan
257,Campground Sekipan,"Karanganyar, Jawa Tengah",5.0,"dinginn, enaak"
258,Campground Sekipan,"Karanganyar, Jawa Tengah",1.0,"Kemping sabtu 6 juli 2025, Aturan jam malam tidak jelas. Tdk diterapkan oleh pengelola untuk mendisiplinkan pengunjung. Jam 00.30 tengah malam pengunjung masih berteriak2 utk acara, maupun menyetel musik sangat keras utk karaoke. Hingga sulit utk istirahat"
259,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Tempat camping recomended masih sepi dan asri. Udaranya sangat-sangat sejuk. Untuk area campnya terletak diatas. Sudah tidak boleh area bawah karena untuk menjaga kelestarian lingkungan dan keamanan. Kalau kesini tidak perlu repot membawa alat camping, karena bisa sewa di basecamp yang tersedia di area parkiran. Saya juga sewa disini dan peralatannya sangat lengkap. Tersedia toilet dengan air yang mengalir bersih. Tersedia mushola kecil tempat sholat. Dan parkiran yang cukup luas. Jika mau sewa bisa menghubungi pihak Bc, dan sudah didirikan tendanya. Kita tinggal datang saja. Jangan lupa jaga kebersihan dan buang sampah pada tempatnya. Kalau hari weekend disini sangat ramai pengunjung lain OT paket yang keliling dieng pakai jeep. Jadi lebih baik sebelum jam 09.00 sudah berkemas. Kalau weekday normal, dan bisa di bilang sepi. Biaya sewa peralatan dan htm masuk cukup wort it lah untuk keindahan yang di suguhkan."
260,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,kemarin kesini minggu 21 sep 2025 harga tiket per orang 5k parkir motor 3k parkir mobil 5k murah meriah banget udah dapat view bagus masyaallah bebas pungli semoga tambah berkah ya
261,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,Bagus alami
262,Telaga Dringo,"Banjarnegara, Jawa Tengah",3.0,Jalan turun ke telaga tdk dibangun. Utk menuju ke sana hrs melewati gerbang pembayaran tiket kawah candradimuka. Shg diminta bayar di kawah condrodimuko juga
263,Telaga Dringo,"Banjarnegara, Jawa Tengah",5.0,"Pas berkabut jd ga mood jalan sampe ke telaga, mirip bukit Teletubbies jadi muter2 aja disitu sama menikmati udara sejuknya udah bikin bocil-bocil hepi"
264,Telaga Dringo,"Banjarnegara, Jawa Tengah",2.0,"Fasilitasnya sangat tdk layak. Sangat tdk direkomendasikan untuk camping. Harga tiket 2 orang 50k, wc kotor, keran mati, gaada air buat sholat. Klo mau sholat harus naik 5 menitan ke masjid. Tpi untuk viewnya saya akui terbaik. Dpt milky way cihuyy"
